date,run_pipeline,Channel Name,sampleid,method,sub_method,condition,replicate,tissue,Lane,Index,project,project_orig,reference,chemistry,flowcell,seq_dir,min_umis,min_genes,percent_mito,cellbender_expected_cells,cellbender_total_droplets_included,focus,append,calc_signature_scores,introns,batch,sequencing_system,flowcell_type,workflow,fastq_workflow,notes
2023_07_19,FALSE,channel1,FF09458219,atac,atac,nuclei,channel1,pbmc,*,SI-NA-E12,FINNGEN,FINNGEN,GRCh38-2020-A_arc_v2.0.0,ARC-v1,22537CLT3,gs://fc-secure-d4adbbf9-8265-4a5c-b14f-23a5f1b5c4f9/finngen_multiome/cellranger_arc_FINNGEN/output/230719_SL-EXC_0040_A22537CLT3_arcfastqs/fastq_path/22537CLT3/FF09458219_atac,400,200,20,,,,,,TRUE,batch3,NovaseqX,10B,,bcl_convert,
2023_07_19,FALSE,channel1,FF09459253,atac,atac,nuclei,channel1,pbmc,*,SI-NA-A7,FINNGEN,FINNGEN,GRCh38-2020-A_arc_v2.0.0,ARC-v1,22537CLT3,gs://fc-secure-d4adbbf9-8265-4a5c-b14f-23a5f1b5c4f9/finngen_multiome/cellranger_arc_FINNGEN/output/230719_SL-EXC_0040_A22537CLT3_arcfastqs/fastq_path/22537CLT3/FF09459253_atac,400,200,20,,,,,,TRUE,batch3,NovaseqX,10B,,bcl_convert,
2023_07_19,FALSE,channel1,FF09459293,atac,atac,nuclei,channel1,pbmc,*,SI-NA-A9,FINNGEN,FINNGEN,GRCh38-2020-A_arc_v2.0.0,ARC-v1,22537CLT3,gs://fc-secure-d4adbbf9-8265-4a5c-b14f-23a5f1b5c4f9/finngen_multiome/cellranger_arc_FINNGEN/output/230719_SL-EXC_0040_A22537CLT3_arcfastqs/fastq_path/22537CLT3/FF09459293_atac,400,200,20,,,,,,TRUE,batch3,NovaseqX,10B,,bcl_convert,
2023_07_19,FALSE,channel1,FF09459413,atac,atac,nuclei,channel1,pbmc,*,SI-NA-A8,FINNGEN,FINNGEN,GRCh38-2020-A_arc_v2.0.0,ARC-v1,22537CLT3,gs://fc-secure-d4adbbf9-8265-4a5c-b14f-23a5f1b5c4f9/finngen_multiome/cellranger_arc_FINNGEN/output/230719_SL-EXC_0040_A22537CLT3_arcfastqs/fastq_path/22537CLT3/FF09459413_atac,400,200,20,,,,,,TRUE,batch3,NovaseqX,10B,,bcl_convert,
2023_07_19,FALSE,channel1,FF09459592,atac,atac,nuclei,channel1,pbmc,*,SI-NA-F12,FINNGEN,FINNGEN,GRCh38-2020-A_arc_v2.0.0,ARC-v1,22537CLT3,gs://fc-secure-d4adbbf9-8265-4a5c-b14f-23a5f1b5c4f9/finngen_multiome/cellranger_arc_FINNGEN/output/230719_SL-EXC_0040_A22537CLT3_arcfastqs/fastq_path/22537CLT3/FF09459592_atac,400,200,20,,,,,,TRUE,batch3,NovaseqX,10B,,bcl_convert,
2023_07_19,FALSE,channel1,FF09459704,atac,atac,nuclei,channel1,pbmc,*,SI-NA-G12,FINNGEN,FINNGEN,GRCh38-2020-A_arc_v2.0.0,ARC-v1,22537CLT3,gs://fc-secure-d4adbbf9-8265-4a5c-b14f-23a5f1b5c4f9/finngen_multiome/cellranger_arc_FINNGEN/output/230719_SL-EXC_0040_A22537CLT3_arcfastqs/fastq_path/22537CLT3/FF09459704_atac,400,200,20,,,,,,TRUE,batch3,NovaseqX,10B,,bcl_convert,
2023_07_19,FALSE,channel1,FF09459924,atac,atac,nuclei,channel1,pbmc,*,SI-NA-D11,FINNGEN,FINNGEN,GRCh38-2020-A_arc_v2.0.0,ARC-v1,22537CLT3,gs://fc-secure-d4adbbf9-8265-4a5c-b14f-23a5f1b5c4f9/finngen_multiome/cellranger_arc_FINNGEN/output/230719_SL-EXC_0040_A22537CLT3_arcfastqs/fastq_path/22537CLT3/FF09459924_atac,400,200,20,,,,,,TRUE,batch3,NovaseqX,10B,,bcl_convert,
2023_07_19,FALSE,channel1,FF09460190,atac,atac,nuclei,channel1,pbmc,*,SI-NA-H12,FINNGEN,FINNGEN,GRCh38-2020-A_arc_v2.0.0,ARC-v1,22537CLT3,gs://fc-secure-d4adbbf9-8265-4a5c-b14f-23a5f1b5c4f9/finngen_multiome/cellranger_arc_FINNGEN/output/230719_SL-EXC_0040_A22537CLT3_arcfastqs/fastq_path/22537CLT3/FF09460190_atac,400,200,20,,,,,,TRUE,batch3,NovaseqX,10B,,bcl_convert,
2023_08_26,FALSE,channel1,FF05494519,atac,atac,nuclei,channel1,pbmc,*,SI-NA-B9,FINNGEN,FINNGEN,GRCh38-2020-A_arc_v2.0.0,ARC-v1,225JCWLT3,gs://fc-secure-d4adbbf9-8265-4a5c-b14f-23a5f1b5c4f9/finngen_multiome/cellranger_arc_FINNGEN/output/230826_SL-EXA_0073_A225JCWLT3_arcfastqs/fastq_path/225JCWLT3/FF05494519_atac,400,200,20,,,,,,TRUE,batch3,NovaseqX,10B,,bcl_convert,
2023_08_26,FALSE,channel1,FF05494528,atac,atac,nuclei,channel1,pbmc,*,SI-NA-D9,FINNGEN,FINNGEN,GRCh38-2020-A_arc_v2.0.0,ARC-v1,225JCWLT3,gs://fc-secure-d4adbbf9-8265-4a5c-b14f-23a5f1b5c4f9/finngen_multiome/cellranger_arc_FINNGEN/output/230826_SL-EXA_0073_A225JCWLT3_arcfastqs/fastq_path/225JCWLT3/FF05494528_atac,400,200,20,,,,,,TRUE,batch3,NovaseqX,10B,,bcl_convert,
2023_08_26,FALSE,channel1,FF05494550,atac,atac,nuclei,channel1,pbmc,*,SI-NA-B8,FINNGEN,FINNGEN,GRCh38-2020-A_arc_v2.0.0,ARC-v1,225JCWLT3,gs://fc-secure-d4adbbf9-8265-4a5c-b14f-23a5f1b5c4f9/finngen_multiome/cellranger_arc_FINNGEN/output/230826_SL-EXA_0073_A225JCWLT3_arcfastqs/fastq_path/225JCWLT3/FF05494550_atac,400,200,20,,,,,,TRUE,batch3,NovaseqX,10B,,bcl_convert,
2023_08_26,FALSE,channel1,FF05494569,atac,atac,nuclei,channel1,pbmc,*,SI-NA-H8,FINNGEN,FINNGEN,GRCh38-2020-A_arc_v2.0.0,ARC-v1,225JCWLT3,gs://fc-secure-d4adbbf9-8265-4a5c-b14f-23a5f1b5c4f9/finngen_multiome/cellranger_arc_FINNGEN/output/230826_SL-EXA_0073_A225JCWLT3_arcfastqs/fastq_path/225JCWLT3/FF05494569_atac,400,200,20,,,,,,TRUE,batch3,NovaseqX,10B,,bcl_convert,
2023_08_26,FALSE,channel1,FF05494621,atac,atac,nuclei,channel1,pbmc,*,SI-NA-F8,FINNGEN,FINNGEN,GRCh38-2020-A_arc_v2.0.0,ARC-v1,225JCWLT3,gs://fc-secure-d4adbbf9-8265-4a5c-b14f-23a5f1b5c4f9/finngen_multiome/cellranger_arc_FINNGEN/output/230826_SL-EXA_0073_A225JCWLT3_arcfastqs/fastq_path/225JCWLT3/FF05494621_atac,400,200,20,,,,,,TRUE,batch3,NovaseqX,10B,,bcl_convert,
2023_08_26,FALSE,channel1,FF05494755,atac,atac,nuclei,channel1,pbmc,*,SI-NA-D8,FINNGEN,FINNGEN,GRCh38-2020-A_arc_v2.0.0,ARC-v1,225JCWLT3,gs://fc-secure-d4adbbf9-8265-4a5c-b14f-23a5f1b5c4f9/finngen_multiome/cellranger_arc_FINNGEN/output/230826_SL-EXA_0073_A225JCWLT3_arcfastqs/fastq_path/225JCWLT3/FF05494755_atac,400,200,20,,,,,,TRUE,batch3,NovaseqX,10B,,bcl_convert,
2023_08_26,FALSE,channel1,FF05494817,atac,atac,nuclei,channel1,pbmc,*,SI-NA-E8,FINNGEN,FINNGEN,GRCh38-2020-A_arc_v2.0.0,ARC-v1,225JCWLT3,gs://fc-secure-d4adbbf9-8265-4a5c-b14f-23a5f1b5c4f9/finngen_multiome/cellranger_arc_FINNGEN/output/230826_SL-EXA_0073_A225JCWLT3_arcfastqs/fastq_path/225JCWLT3/FF05494817_atac,400,200,20,,,,,,TRUE,batch3,NovaseqX,10B,,bcl_convert,
2023_08_26,FALSE,channel1,FF05494832,atac,atac,nuclei,channel1,pbmc,*,SI-NA-G8,FINNGEN,FINNGEN,GRCh38-2020-A_arc_v2.0.0,ARC-v1,225JCWLT3,gs://fc-secure-d4adbbf9-8265-4a5c-b14f-23a5f1b5c4f9/finngen_multiome/cellranger_arc_FINNGEN/output/230826_SL-EXA_0073_A225JCWLT3_arcfastqs/fastq_path/225JCWLT3/FF05494832_atac,400,200,20,,,,,,TRUE,batch3,NovaseqX,10B,,bcl_convert,
2023_08_26,FALSE,channel1,FF05494844,atac,atac,nuclei,channel1,pbmc,*,SI-NA-C9,FINNGEN,FINNGEN,GRCh38-2020-A_arc_v2.0.0,ARC-v1,225JCWLT3,gs://fc-secure-d4adbbf9-8265-4a5c-b14f-23a5f1b5c4f9/finngen_multiome/cellranger_arc_FINNGEN/output/230826_SL-EXA_0073_A225JCWLT3_arcfastqs/fastq_path/225JCWLT3/FF05494844_atac,400,200,20,,,,,,TRUE,batch3,NovaseqX,10B,,bcl_convert,
2023_08_26,FALSE,channel1,FF06996219,atac,atac,nuclei,channel1,pbmc,*,SI-NA-A8,FINNGEN,FINNGEN,GRCh38-2020-A_arc_v2.0.0,ARC-v1,225JCWLT3,gs://fc-secure-d4adbbf9-8265-4a5c-b14f-23a5f1b5c4f9/finngen_multiome/cellranger_arc_FINNGEN/output/230826_SL-EXA_0073_A225JCWLT3_arcfastqs/fastq_path/225JCWLT3/FF06996219_atac,400,200,20,,,,,,TRUE,batch3,NovaseqX,10B,,bcl_convert,
2023_08_26,FALSE,channel1,FF06996389,atac,atac,nuclei,channel1,pbmc,*,SI-NA-C8,FINNGEN,FINNGEN,GRCh38-2020-A_arc_v2.0.0,ARC-v1,225JCWLT3,gs://fc-secure-d4adbbf9-8265-4a5c-b14f-23a5f1b5c4f9/finngen_multiome/cellranger_arc_FINNGEN/output/230826_SL-EXA_0073_A225JCWLT3_arcfastqs/fastq_path/225JCWLT3/FF06996389_atac,400,200,20,,,,,,TRUE,batch3,NovaseqX,10B,,bcl_convert,
2023_08_26,FALSE,channel1,FF06996929,atac,atac,nuclei,channel1,pbmc,*,SI-NA-A9,FINNGEN,FINNGEN,GRCh38-2020-A_arc_v2.0.0,ARC-v1,225JCWLT3,gs://fc-secure-d4adbbf9-8265-4a5c-b14f-23a5f1b5c4f9/finngen_multiome/cellranger_arc_FINNGEN/output/230826_SL-EXA_0073_A225JCWLT3_arcfastqs/fastq_path/225JCWLT3/FF06996929_atac,400,200,20,,,,,,TRUE,batch3,NovaseqX,10B,,bcl_convert,
2023_08_26,FALSE,channel1,FF06997708,atac,atac,nuclei,channel1,pbmc,*,SI-NA-D7,FINNGEN,FINNGEN,GRCh38-2020-A_arc_v2.0.0,ARC-v1,225JCWLT3,gs://fc-secure-d4adbbf9-8265-4a5c-b14f-23a5f1b5c4f9/finngen_multiome/cellranger_arc_FINNGEN/output/230826_SL-EXA_0073_A225JCWLT3_arcfastqs/fastq_path/225JCWLT3/FF06997708_atac,400,200,20,,,,,,TRUE,batch3,NovaseqX,10B,,bcl_convert,
2023_08_26,FALSE,channel1,FF06997835,atac,atac,nuclei,channel1,pbmc,*,SI-NA-B7,FINNGEN,FINNGEN,GRCh38-2020-A_arc_v2.0.0,ARC-v1,225JCWLT3,gs://fc-secure-d4adbbf9-8265-4a5c-b14f-23a5f1b5c4f9/finngen_multiome/cellranger_arc_FINNGEN/output/230826_SL-EXA_0073_A225JCWLT3_arcfastqs/fastq_path/225JCWLT3/FF06997835_atac,400,200,20,,,,,,TRUE,batch3,NovaseqX,10B,,bcl_convert,
2023_08_26,FALSE,channel1,FF08068251,atac,atac,nuclei,channel1,pbmc,*,SI-NA-B10,FINNGEN,FINNGEN,GRCh38-2020-A_arc_v2.0.0,ARC-v1,225JCWLT3,gs://fc-secure-d4adbbf9-8265-4a5c-b14f-23a5f1b5c4f9/finngen_multiome/cellranger_arc_FINNGEN/output/230826_SL-EXA_0073_A225JCWLT3_arcfastqs/fastq_path/225JCWLT3/FF08068251_atac,400,200,20,,,,,,TRUE,batch3,NovaseqX,10B,,bcl_convert,
2023_08_26,FALSE,channel1,FF08068265,atac,atac,nuclei,channel1,pbmc,*,SI-NA-C10,FINNGEN,FINNGEN,GRCh38-2020-A_arc_v2.0.0,ARC-v1,225JCWLT3,gs://fc-secure-d4adbbf9-8265-4a5c-b14f-23a5f1b5c4f9/finngen_multiome/cellranger_arc_FINNGEN/output/230826_SL-EXA_0073_A225JCWLT3_arcfastqs/fastq_path/225JCWLT3/FF08068265_atac,400,200,20,,,,,,TRUE,batch3,NovaseqX,10B,,bcl_convert,
2023_08_26,FALSE,channel1,FF08068369,atac,atac,nuclei,channel1,pbmc,*,SI-NA-A10,FINNGEN,FINNGEN,GRCh38-2020-A_arc_v2.0.0,ARC-v1,225JCWLT3,gs://fc-secure-d4adbbf9-8265-4a5c-b14f-23a5f1b5c4f9/finngen_multiome/cellranger_arc_FINNGEN/output/230826_SL-EXA_0073_A225JCWLT3_arcfastqs/fastq_path/225JCWLT3/FF08068369_atac,400,200,20,,,,,,TRUE,batch3,NovaseqX,10B,,bcl_convert,
2023_08_26,FALSE,channel1,FF08068642,atac,atac,nuclei,channel1,pbmc,*,SI-NA-F10,FINNGEN,FINNGEN,GRCh38-2020-A_arc_v2.0.0,ARC-v1,225JCWLT3,gs://fc-secure-d4adbbf9-8265-4a5c-b14f-23a5f1b5c4f9/finngen_multiome/cellranger_arc_FINNGEN/output/230826_SL-EXA_0073_A225JCWLT3_arcfastqs/fastq_path/225JCWLT3/FF08068642_atac,400,200,20,,,,,,TRUE,batch3,NovaseqX,10B,,bcl_convert,
2023_08_26,FALSE,channel1,FF08068697,atac,atac,nuclei,channel1,pbmc,*,SI-NA-D10,FINNGEN,FINNGEN,GRCh38-2020-A_arc_v2.0.0,ARC-v1,225JCWLT3,gs://fc-secure-d4adbbf9-8265-4a5c-b14f-23a5f1b5c4f9/finngen_multiome/cellranger_arc_FINNGEN/output/230826_SL-EXA_0073_A225JCWLT3_arcfastqs/fastq_path/225JCWLT3/FF08068697_atac,400,200,20,,,,,,TRUE,batch3,NovaseqX,10B,,bcl_convert,
2023_08_26,FALSE,channel1,FF09459575,atac,atac,nuclei,channel1,pbmc,*,SI-NA-A12,FINNGEN,FINNGEN,GRCh38-2020-A_arc_v2.0.0,ARC-v1,225JCWLT3,gs://fc-secure-d4adbbf9-8265-4a5c-b14f-23a5f1b5c4f9/finngen_multiome/cellranger_arc_FINNGEN/output/230826_SL-EXA_0073_A225JCWLT3_arcfastqs/fastq_path/225JCWLT3/FF09459575_atac,400,200,20,,,,,,TRUE,batch3,NovaseqX,10B,,bcl_convert,
2023_08_26,FALSE,channel1,FF09459854,atac,atac,nuclei,channel1,pbmc,*,SI-NA-E12,FINNGEN,FINNGEN,GRCh38-2020-A_arc_v2.0.0,ARC-v1,225JCWLT3,gs://fc-secure-d4adbbf9-8265-4a5c-b14f-23a5f1b5c4f9/finngen_multiome/cellranger_arc_FINNGEN/output/230826_SL-EXA_0073_A225JCWLT3_arcfastqs/fastq_path/225JCWLT3/FF09459854_atac,400,200,20,,,,,,TRUE,batch3,NovaseqX,10B,,bcl_convert,
2023_08_26,FALSE,channel1,FF09460022,atac,atac,nuclei,channel1,pbmc,*,SI-NA-A11,FINNGEN,FINNGEN,GRCh38-2020-A_arc_v2.0.0,ARC-v1,225JCWLT3,gs://fc-secure-d4adbbf9-8265-4a5c-b14f-23a5f1b5c4f9/finngen_multiome/cellranger_arc_FINNGEN/output/230826_SL-EXA_0073_A225JCWLT3_arcfastqs/fastq_path/225JCWLT3/FF09460022_atac,400,200,20,,,,,,TRUE,batch3,NovaseqX,10B,,bcl_convert,
2023_08_26,FALSE,channel1,FF09460192,atac,atac,nuclei,channel1,pbmc,*,SI-NA-E10,FINNGEN,FINNGEN,GRCh38-2020-A_arc_v2.0.0,ARC-v1,225JCWLT3,gs://fc-secure-d4adbbf9-8265-4a5c-b14f-23a5f1b5c4f9/finngen_multiome/cellranger_arc_FINNGEN/output/230826_SL-EXA_0073_A225JCWLT3_arcfastqs/fastq_path/225JCWLT3/FF09460192_atac,400,200,20,,,,,,TRUE,batch3,NovaseqX,10B,,bcl_convert,
2023_08_26,FALSE,channel1,FF09460370,atac,atac,nuclei,channel1,pbmc,*,SI-NA-G10,FINNGEN,FINNGEN,GRCh38-2020-A_arc_v2.0.0,ARC-v1,225JCWLT3,gs://fc-secure-d4adbbf9-8265-4a5c-b14f-23a5f1b5c4f9/finngen_multiome/cellranger_arc_FINNGEN/output/230826_SL-EXA_0073_A225JCWLT3_arcfastqs/fastq_path/225JCWLT3/FF09460370_atac,400,200,20,,,,,,TRUE,batch3,NovaseqX,10B,,bcl_convert,
2023_08_26,FALSE,channel1,FF04679332,atac,atac,nuclei,channel1,pbmc,*,SI-NA-B7,FINNGEN,FINNGEN,GRCh38-2020-A_arc_v2.0.0,ARC-v1,225JCYLT3,gs://fc-secure-d4adbbf9-8265-4a5c-b14f-23a5f1b5c4f9/finngen_multiome/cellranger_arc_FINNGEN/output/230826_SL-EXD_0032_A225JCYLT3_arcfastqs/fastq_path/225JCYLT3/FF04679332_atac,400,200,20,,,,,,TRUE,batch3,NovaseqX,10B,,bcl_convert,
2023_08_26,FALSE,channel1,FF05494851,atac,atac,nuclei,channel1,pbmc,*,SI-NA-C7,FINNGEN,FINNGEN,GRCh38-2020-A_arc_v2.0.0,ARC-v1,225JCYLT3,gs://fc-secure-d4adbbf9-8265-4a5c-b14f-23a5f1b5c4f9/finngen_multiome/cellranger_arc_FINNGEN/output/230826_SL-EXD_0032_A225JCYLT3_arcfastqs/fastq_path/225JCYLT3/FF05494851_atac,400,200,20,,,,,,TRUE,batch3,NovaseqX,10B,,bcl_convert,
2023_08_26,FALSE,channel1,FF06995973,atac,atac,nuclei,channel1,pbmc,*,SI-NA-F4,FINNGEN,FINNGEN,GRCh38-2020-A_arc_v2.0.0,ARC-v1,225JCYLT3,gs://fc-secure-d4adbbf9-8265-4a5c-b14f-23a5f1b5c4f9/finngen_multiome/cellranger_arc_FINNGEN/output/230826_SL-EXD_0032_A225JCYLT3_arcfastqs/fastq_path/225JCYLT3/FF06995973_atac,400,200,20,,,,,,TRUE,batch3,NovaseqX,10B,,bcl_convert,
2023_08_26,FALSE,channel1,FF06995975,atac,atac,nuclei,channel1,pbmc,*,SI-NA-E4,FINNGEN,FINNGEN,GRCh38-2020-A_arc_v2.0.0,ARC-v1,225JCYLT3,gs://fc-secure-d4adbbf9-8265-4a5c-b14f-23a5f1b5c4f9/finngen_multiome/cellranger_arc_FINNGEN/output/230826_SL-EXD_0032_A225JCYLT3_arcfastqs/fastq_path/225JCYLT3/FF06995975_atac,400,200,20,,,,,,TRUE,batch3,NovaseqX,10B,,bcl_convert,
2023_08_26,FALSE,channel1,FF06996007,atac,atac,nuclei,channel1,pbmc,*,SI-NA-C4,FINNGEN,FINNGEN,GRCh38-2020-A_arc_v2.0.0,ARC-v1,225JCYLT3,gs://fc-secure-d4adbbf9-8265-4a5c-b14f-23a5f1b5c4f9/finngen_multiome/cellranger_arc_FINNGEN/output/230826_SL-EXD_0032_A225JCYLT3_arcfastqs/fastq_path/225JCYLT3/FF06996007_atac,400,200,20,,,,,,TRUE,batch3,NovaseqX,10B,,bcl_convert,
2023_08_26,FALSE,channel1,FF06996096,atac,atac,nuclei,channel1,pbmc,*,SI-NA-A1,FINNGEN,FINNGEN,GRCh38-2020-A_arc_v2.0.0,ARC-v1,225JCYLT3,gs://fc-secure-d4adbbf9-8265-4a5c-b14f-23a5f1b5c4f9/finngen_multiome/cellranger_arc_FINNGEN/output/230826_SL-EXD_0032_A225JCYLT3_arcfastqs/fastq_path/225JCYLT3/FF06996096_atac,400,200,20,,,,,,TRUE,batch3,NovaseqX,10B,,bcl_convert,
2023_08_26,FALSE,channel1,FF06996100,atac,atac,nuclei,channel1,pbmc,*,SI-NA-G4,FINNGEN,FINNGEN,GRCh38-2020-A_arc_v2.0.0,ARC-v1,225JCYLT3,gs://fc-secure-d4adbbf9-8265-4a5c-b14f-23a5f1b5c4f9/finngen_multiome/cellranger_arc_FINNGEN/output/230826_SL-EXD_0032_A225JCYLT3_arcfastqs/fastq_path/225JCYLT3/FF06996100_atac,400,200,20,,,,,,TRUE,batch3,NovaseqX,10B,,bcl_convert,
2023_08_26,FALSE,channel1,FF06996146,atac,atac,nuclei,channel1,pbmc,*,SI-NA-B4,FINNGEN,FINNGEN,GRCh38-2020-A_arc_v2.0.0,ARC-v1,225JCYLT3,gs://fc-secure-d4adbbf9-8265-4a5c-b14f-23a5f1b5c4f9/finngen_multiome/cellranger_arc_FINNGEN/output/230826_SL-EXD_0032_A225JCYLT3_arcfastqs/fastq_path/225JCYLT3/FF06996146_atac,400,200,20,,,,,,TRUE,batch3,NovaseqX,10B,,bcl_convert,
2023_08_26,FALSE,channel1,FF06996482,atac,atac,nuclei,channel1,pbmc,*,SI-NA-H4,FINNGEN,FINNGEN,GRCh38-2020-A_arc_v2.0.0,ARC-v1,225JCYLT3,gs://fc-secure-d4adbbf9-8265-4a5c-b14f-23a5f1b5c4f9/finngen_multiome/cellranger_arc_FINNGEN/output/230826_SL-EXD_0032_A225JCYLT3_arcfastqs/fastq_path/225JCYLT3/FF06996482_atac,400,200,20,,,,,,TRUE,batch3,NovaseqX,10B,,bcl_convert,
2023_08_26,FALSE,channel1,FF06997357,atac,atac,nuclei,channel1,pbmc,*,SI-NA-D4,FINNGEN,FINNGEN,GRCh38-2020-A_arc_v2.0.0,ARC-v1,225JCYLT3,gs://fc-secure-d4adbbf9-8265-4a5c-b14f-23a5f1b5c4f9/finngen_multiome/cellranger_arc_FINNGEN/output/230826_SL-EXD_0032_A225JCYLT3_arcfastqs/fastq_path/225JCYLT3/FF06997357_atac,400,200,20,,,,,,TRUE,batch3,NovaseqX,10B,,bcl_convert,
2023_08_26,FALSE,channel1,FF06997998,atac,atac,nuclei,channel1,pbmc,*,SI-NA-A5,FINNGEN,FINNGEN,GRCh38-2020-A_arc_v2.0.0,ARC-v1,225JCYLT3,gs://fc-secure-d4adbbf9-8265-4a5c-b14f-23a5f1b5c4f9/finngen_multiome/cellranger_arc_FINNGEN/output/230826_SL-EXD_0032_A225JCYLT3_arcfastqs/fastq_path/225JCYLT3/FF06997998_atac,400,200,20,,,,,,TRUE,batch3,NovaseqX,10B,,bcl_convert,
2023_08_26,FALSE,channel1,FF06998244,atac,atac,nuclei,channel1,pbmc,*,SI-NA-A7,FINNGEN,FINNGEN,GRCh38-2020-A_arc_v2.0.0,ARC-v1,225JCYLT3,gs://fc-secure-d4adbbf9-8265-4a5c-b14f-23a5f1b5c4f9/finngen_multiome/cellranger_arc_FINNGEN/output/230826_SL-EXD_0032_A225JCYLT3_arcfastqs/fastq_path/225JCYLT3/FF06998244_atac,400,200,20,,,,,,TRUE,batch3,NovaseqX,10B,,bcl_convert,
2023_08_26,FALSE,channel1,FF09151022,atac,atac,nuclei,channel1,pbmc,*,SI-NA-E1,FINNGEN,FINNGEN,GRCh38-2020-A_arc_v2.0.0,ARC-v1,225JCYLT3,gs://fc-secure-d4adbbf9-8265-4a5c-b14f-23a5f1b5c4f9/finngen_multiome/cellranger_arc_FINNGEN/output/230826_SL-EXD_0032_A225JCYLT3_arcfastqs/fastq_path/225JCYLT3/FF09151022_atac,400,200,20,,,,,,TRUE,batch3,NovaseqX,10B,,bcl_convert,
2023_08_04,FALSE,channel1,FF04678208,atac,atac,nuclei,channel1,pbmc,*,SI-NA-D1,FINNGEN,FINNGEN,GRCh38-2020-A_arc_v2.0.0,ARC-v1,225LWTLT3,gs://fc-secure-d4adbbf9-8265-4a5c-b14f-23a5f1b5c4f9/finngen_multiome/cellranger_arc_FINNGEN/output/230804_SL-EXC_0049_A225LWTLT3_arcfastqs/fastq_path/225LWTLT3/FF04678208_atac,400,200,20,,,,,,TRUE,batch3,NovaseqX,10B,,bcl_convert,
2023_08_04,FALSE,channel1,FF04678236,atac,atac,nuclei,channel1,pbmc,*,SI-NA-G1,FINNGEN,FINNGEN,GRCh38-2020-A_arc_v2.0.0,ARC-v1,225LWTLT3,gs://fc-secure-d4adbbf9-8265-4a5c-b14f-23a5f1b5c4f9/finngen_multiome/cellranger_arc_FINNGEN/output/230804_SL-EXC_0049_A225LWTLT3_arcfastqs/fastq_path/225LWTLT3/FF04678236_atac,400,200,20,,,,,,TRUE,batch3,NovaseqX,10B,,bcl_convert,
2023_08_04,FALSE,channel1,FF04679235,atac,atac,nuclei,channel1,pbmc,*,SI-NA-A2,FINNGEN,FINNGEN,GRCh38-2020-A_arc_v2.0.0,ARC-v1,225LWTLT3,gs://fc-secure-d4adbbf9-8265-4a5c-b14f-23a5f1b5c4f9/finngen_multiome/cellranger_arc_FINNGEN/output/230804_SL-EXC_0049_A225LWTLT3_arcfastqs/fastq_path/225LWTLT3/FF04679235_atac,400,200,20,,,,,,TRUE,batch3,NovaseqX,10B,,bcl_convert,
2023_08_04,FALSE,channel1,FF04679330,atac,atac,nuclei,channel1,pbmc,*,SI-NA-A1,FINNGEN,FINNGEN,GRCh38-2020-A_arc_v2.0.0,ARC-v1,225LWTLT3,gs://fc-secure-d4adbbf9-8265-4a5c-b14f-23a5f1b5c4f9/finngen_multiome/cellranger_arc_FINNGEN/output/230804_SL-EXC_0049_A225LWTLT3_arcfastqs/fastq_path/225LWTLT3/FF04679330_atac,400,200,20,,,,,,TRUE,batch3,NovaseqX,10B,,bcl_convert,
2023_08_04,FALSE,channel1,FF04679387,atac,atac,nuclei,channel1,pbmc,*,SI-NA-E1,FINNGEN,FINNGEN,GRCh38-2020-A_arc_v2.0.0,ARC-v1,225LWTLT3,gs://fc-secure-d4adbbf9-8265-4a5c-b14f-23a5f1b5c4f9/finngen_multiome/cellranger_arc_FINNGEN/output/230804_SL-EXC_0049_A225LWTLT3_arcfastqs/fastq_path/225LWTLT3/FF04679387_atac,400,200,20,,,,,,TRUE,batch3,NovaseqX,10B,,bcl_convert,
2023_08_04,FALSE,channel1,FF04679397,atac,atac,nuclei,channel1,pbmc,*,SI-NA-H1,FINNGEN,FINNGEN,GRCh38-2020-A_arc_v2.0.0,ARC-v1,225LWTLT3,gs://fc-secure-d4adbbf9-8265-4a5c-b14f-23a5f1b5c4f9/finngen_multiome/cellranger_arc_FINNGEN/output/230804_SL-EXC_0049_A225LWTLT3_arcfastqs/fastq_path/225LWTLT3/FF04679397_atac,400,200,20,,,,,,TRUE,batch3,NovaseqX,10B,,bcl_convert,
2023_08_04,FALSE,channel1,FF04679433,atac,atac,nuclei,channel1,pbmc,*,SI-NA-B2,FINNGEN,FINNGEN,GRCh38-2020-A_arc_v2.0.0,ARC-v1,225LWTLT3,gs://fc-secure-d4adbbf9-8265-4a5c-b14f-23a5f1b5c4f9/finngen_multiome/cellranger_arc_FINNGEN/output/230804_SL-EXC_0049_A225LWTLT3_arcfastqs/fastq_path/225LWTLT3/FF04679433_atac,400,200,20,,,,,,TRUE,batch3,NovaseqX,10B,,bcl_convert,
2023_08_04,FALSE,channel1,FF04679446,atac,atac,nuclei,channel1,pbmc,*,SI-NA-C1,FINNGEN,FINNGEN,GRCh38-2020-A_arc_v2.0.0,ARC-v1,225LWTLT3,gs://fc-secure-d4adbbf9-8265-4a5c-b14f-23a5f1b5c4f9/finngen_multiome/cellranger_arc_FINNGEN/output/230804_SL-EXC_0049_A225LWTLT3_arcfastqs/fastq_path/225LWTLT3/FF04679446_atac,400,200,20,,,,,,TRUE,batch3,NovaseqX,10B,,bcl_convert,
